datetime,DNI,Temperatura,Viento,Humedad,COLCA_SOLAR
2023-01-18 05:00:00,0.0,5.75,1.51,7.45,0.0
2023-01-18 06:00:00,68.12,7.25,2.14,7.45,0.028749999999999998
2023-01-18 07:00:00,123.4,11.3,1.69,7.08,0.12475
2023-01-18 08:00:00,199.48,14.53,0.09,6.85,0.31875
2023-01-18 09:00:00,441.51,16.34,1.38,6.96,0.643
2023-01-18 10:00:00,541.12,16.97,2.18,7.35,1.1917499999999999
2023-01-18 11:00:00,575.75,16.82,2.54,7.74,1.2055
2023-01-18 12:00:00,557.15,16.18,2.54,8.06,1.256
2023-01-18 13:00:00,677.97,15.39,2.56,8.29,1.16575
2023-01-18 14:00:00,295.32,14.19,2.41,8.45,0.4
2023-01-18 15:00:00,34.13,12.91,1.98,8.54,0.153
2023-01-18 16:00:00,10.76,11.93,1.32,8.53,0.07300000000000001
2023-01-18 17:00:00,22.15,11.16,0.76,8.47,0.022
2023-01-18 18:00:00,0.0,10.25,0.55,8.48,0.0055
2023-01-18 19:00:00,0.0,9.16,0.54,8.7,0.0
2023-01-18 20:00:00,0.0,8.59,0.76,8.8,0.0
2023-01-18 21:00:00,0.0,8.24,0.6,8.87,0.0
2023-01-18 22:00:00,0.0,7.94,0.66,8.9,0.0
2023-01-18 23:00:00,0.0,7.81,0.98,8.83,0.0
2023-01-19 00:00:00,0.0,7.83,1.19,8.67,0.0
2023-01-19 01:00:00,0.0,7.97,1.12,8.53,0.0
2023-01-19 02:00:00,0.0,7.96,0.98,8.47,0.0
2023-01-19 03:00:00,0.0,7.75,0.98,8.45,0.0
2023-01-19 04:00:00,0.0,7.51,1.06,8.34,0.0
2023-01-19 05:00:00,0.0,7.13,1.1,8.11,0.0
2023-01-19 06:00:00,13.55,8.35,1.5,8.0,0.02075
2023-01-19 07:00:00,93.99,11.41,2.27,7.71,0.14775
2023-01-19 08:00:00,180.7,14.01,3.22,7.41,0.36225
2023-01-19 09:00:00,453.7,15.5,3.87,7.51,0.762
2023-01-19 10:00:00,635.26,15.87,4.12,7.81,0.91075
2023-01-19 11:00:00,429.23,15.86,4.09,7.97,0.64775
2023-01-19 12:00:00,383.89,15.96,3.96,8.06,0.544
2023-01-19 13:00:00,342.81,15.74,3.91,8.15,0.4615
2023-01-19 14:00:00,379.65,14.94,3.95,8.25,0.39925
2023-01-19 15:00:00,442.99,13.41,3.69,8.34,0.2355
2023-01-19 16:00:00,406.66,12.06,3.06,8.37,0.107
2023-01-19 17:00:00,210.13,10.73,2.34,8.38,0.0345
2023-01-19 18:00:00,18.42,9.27,1.65,8.48,0.007
2023-01-19 19:00:00,0.0,8.47,1.08,8.58,0.0
2023-01-19 20:00:00,0.0,8.0,0.8,8.62,0.0
2023-01-19 21:00:00,0.0,7.71,0.76,8.62,0.0
2023-01-19 22:00:00,0.0,7.38,1.12,8.57,0.0
2023-01-19 23:00:00,0.0,7.12,1.56,8.46,0.0
2023-01-20 00:00:00,0.0,6.84,1.49,8.35,0.0
2023-01-20 01:00:00,0.0,6.61,1.37,8.25,0.0
2023-01-20 02:00:00,0.0,6.29,1.28,8.19,0.0
2023-01-20 03:00:00,0.0,6.09,1.24,8.13,0.0
2023-01-20 04:00:00,0.0,5.93,1.3,8.06,0.0
2023-01-20 05:00:00,0.0,5.75,1.46,7.94,0.0
2023-01-20 06:00:00,92.9,7.32,2.13,7.91,0.012
2023-01-20 07:00:00,219.54,11.17,1.84,7.34,0.0895
2023-01-20 08:00:00,363.04,14.36,1.41,6.99,0.36125
2023-01-20 09:00:00,303.51,16.47,2.06,7.06,0.84125
2023-01-20 10:00:00,276.22,17.5,2.98,7.42,1.1635
2023-01-20 11:00:00,262.59,17.58,3.59,7.83,1.16975
2023-01-20 12:00:00,215.39,16.65,3.8,8.18,0.81875
2023-01-20 13:00:00,101.74,15.54,3.95,8.43,0.46875
2023-01-20 14:00:00,176.97,14.19,3.9,8.57,0.2195
2023-01-20 15:00:00,82.51,13.04,3.63,8.61,0.0985
2023-01-20 16:00:00,51.37,11.95,3.14,8.6,0.0765
2023-01-20 17:00:00,16.82,10.67,2.38,8.59,0.04375
2023-01-20 18:00:00,0.0,9.31,1.72,8.64,0.00825
2023-01-20 19:00:00,0.0,8.52,1.1,8.68,0.0
2023-01-20 20:00:00,0.0,7.91,0.84,8.69,0.0
2023-01-20 21:00:00,0.0,7.34,0.96,8.7,0.0
2023-01-20 22:00:00,0.0,6.8,0.84,8.66,0.0
2023-01-20 23:00:00,0.0,6.4,0.81,8.56,0.0
2023-01-21 00:00:00,0.0,6.09,1.45,8.34,0.0
2023-01-21 01:00:00,0.0,5.63,1.63,8.14,0.0
2023-01-21 02:00:00,0.0,4.97,1.81,7.91,0.0
2023-01-21 03:00:00,0.0,4.94,1.78,7.73,0.0
2023-01-21 04:00:00,0.0,4.99,1.8,7.61,0.0
2023-01-21 05:00:00,0.0,5.02,2.06,7.49,0.0
2023-01-21 06:00:00,25.8,6.65,2.58,7.48,0.0195
2023-01-21 07:00:00,89.57,10.65,2.4,7.1,0.076
2023-01-21 08:00:00,302.53,14.52,1.5,6.67,0.33775
2023-01-21 09:00:00,341.36,17.07,2.4,6.71,0.6435
2023-01-21 10:00:00,438.1,18.49,3.62,7.13,0.89225
2023-01-21 11:00:00,306.11,18.88,4.52,7.56,0.73225
2023-01-21 12:00:00,285.83,18.22,5.05,7.94,0.90875
2023-01-21 13:00:00,259.21,16.6,5.1,8.33,0.6725
2023-01-21 14:00:00,337.66,15.15,4.85,8.55,0.2705
2023-01-21 15:00:00,290.8,13.99,4.62,8.63,0.1015
2023-01-21 16:00:00,282.72,12.47,4.13,8.71,0.22025
2023-01-21 17:00:00,140.09,10.98,3.17,8.78,0.067
2023-01-21 18:00:00,11.09,9.75,2.11,8.89,0.02
2023-01-21 19:00:00,0.0,9.21,1.29,9.01,0.0
2023-01-21 20:00:00,0.0,8.9,0.8,9.09,0.0
2023-01-21 21:00:00,0.0,8.52,0.72,9.18,0.0
2023-01-21 22:00:00,0.0,8.17,0.69,9.18,0.0
2023-01-21 23:00:00,0.0,7.88,0.49,9.13,0.0
2023-01-22 00:00:00,0.0,7.63,0.54,9.04,0.0
2023-01-22 01:00:00,0.0,7.43,0.76,8.95,0.0
2023-01-22 02:00:00,0.0,7.24,0.8,8.87,0.0
2023-01-22 03:00:00,0.0,6.92,0.92,8.79,0.0
2023-01-22 04:00:00,0.0,6.66,1.17,8.7,0.0
2023-01-22 05:00:00,0.0,6.48,1.44,8.58,0.0
2023-01-22 06:00:00,87.47,7.91,1.73,8.41,0.010750000000000001
2023-01-22 07:00:00,305.2,11.66,0.37,7.99,0.0935
2023-01-22 08:00:00,490.95,14.62,1.55,7.77,0.333
2023-01-22 09:00:00,590.25,16.0,2.59,7.85,0.92175
2023-01-22 10:00:00,495.46,16.37,3.01,8.04,1.1705
2023-01-22 11:00:00,465.27,16.09,3.25,8.26,0.9235
2023-01-22 12:00:00,527.5,15.18,3.07,8.51,0.717
2023-01-22 13:00:00,531.83,14.46,2.84,8.63,0.7475
2023-01-22 14:00:00,449.03,13.78,2.71,8.71,0.549
2023-01-22 15:00:00,321.83,13.01,2.37,8.78,0.299
2023-01-22 16:00:00,331.1,12.03,1.86,8.84,0.16475
2023-01-22 17:00:00,157.5,10.9,0.98,8.87,0.133
2023-01-22 18:00:00,14.58,9.8,0.28,8.95,0.048
2023-01-22 19:00:00,0.0,9.17,0.44,9.05,0.0
2023-01-22 20:00:00,0.0,8.85,0.99,9.07,0.0
2023-01-22 21:00:00,0.0,8.55,1.36,9.07,0.0
2023-01-22 22:00:00,0.0,8.13,1.31,9.02,0.0
2023-01-22 23:00:00,0.0,7.99,1.64,8.93,0.0
2023-01-23 00:00:00,0.0,7.49,1.56,8.77,0.0
2023-01-23 01:00:00,0.0,7.17,1.97,8.61,0.0
2023-01-23 02:00:00,0.0,6.43,1.82,8.38,0.0
2023-01-23 03:00:00,0.0,6.36,2.11,8.17,0.0
2023-01-23 04:00:00,0.0,6.27,2.25,7.93,0.0
2023-01-23 05:00:00,0.0,6.19,2.43,7.69,0.0
2023-01-23 06:00:00,47.38,8.0,2.77,7.47,0.009750000000000002
2023-01-23 07:00:00,307.44,12.37,2.43,6.88,0.045
2023-01-23 08:00:00,434.51,15.68,0.87,6.54,0.3085
2023-01-23 09:00:00,537.05,18.0,1.57,6.56,0.88475
2023-01-23 10:00:00,627.55,19.42,2.82,6.9,1.12375
2023-01-23 11:00:00,694.69,19.79,3.66,7.35,1.161
2023-01-23 12:00:00,653.01,19.36,4.27,7.81,1.2742499999999999
2023-01-23 13:00:00,724.26,18.04,4.29,8.26,0.9515
2023-01-23 14:00:00,598.3,16.21,3.85,8.64,0.90225
2023-01-23 15:00:00,620.96,14.51,3.38,8.93,0.73425
2023-01-23 16:00:00,482.29,12.9,2.89,9.1,0.773
2023-01-23 17:00:00,297.07,11.31,2.27,9.14,0.21875
2023-01-23 18:00:00,25.91,9.82,1.68,9.08,0.0745
2023-01-23 19:00:00,0.0,9.25,1.56,9.03,0.0
2023-01-23 20:00:00,0.0,9.09,1.6,8.9,0.0
2023-01-23 21:00:00,0.0,8.97,1.88,8.7,0.0
2023-01-23 22:00:00,0.0,9.1,2.02,8.52,0.0
2023-01-23 23:00:00,0.0,9.34,1.72,8.43,0.0
2023-01-24 00:00:00,0.0,9.17,1.27,8.57,0.0
2023-01-24 01:00:00,0.0,8.57,1.16,8.82,0.0
2023-01-24 02:00:00,0.0,8.06,1.13,8.98,0.0
2023-01-24 03:00:00,0.0,7.72,1.02,9.06,0.0
2023-01-24 04:00:00,0.0,7.47,1.04,9.08,0.0
2023-01-24 05:00:00,0.0,7.46,1.35,9.06,0.0
2023-01-24 06:00:00,73.51,8.57,1.9,8.91,0.019
2023-01-24 07:00:00,276.59,11.95,1.51,7.89,0.11699999999999999
2023-01-24 08:00:00,420.86,15.07,1.3,7.25,0.308
2023-01-24 09:00:00,594.2,17.41,1.89,7.1,0.8425
2023-01-24 10:00:00,566.35,19.18,2.65,7.18,1.108
2023-01-24 11:00:00,611.07,20.09,3.57,7.44,1.167
2023-01-24 12:00:00,610.23,19.75,4.32,7.84,1.22775
2023-01-24 13:00:00,570.9,18.34,4.58,8.33,1.25725
2023-01-24 14:00:00,531.72,16.33,4.02,8.76,1.0965
2023-01-24 15:00:00,569.86,14.35,3.13,9.06,0.876
2023-01-24 16:00:00,474.15,12.99,2.4,9.23,0.6012500000000001
2023-01-24 17:00:00,214.06,11.79,1.59,9.39,0.2605
2023-01-24 18:00:00,19.37,10.62,0.87,9.58,0.0465
2023-01-24 19:00:00,0.0,10.14,0.61,9.69,0.0
2023-01-24 20:00:00,0.0,10.01,0.58,9.75,0.0
2023-01-24 21:00:00,0.0,9.92,0.5,9.79,0.0
2023-01-24 22:00:00,0.0,9.64,0.56,9.84,0.0
2023-01-24 23:00:00,0.0,9.18,0.43,9.92,0.0
2023-01-25 00:00:00,0.0,8.78,0.28,9.94,0.0
2023-01-25 01:00:00,0.0,8.53,0.25,9.88,0.0
2023-01-25 02:00:00,0.0,8.26,0.11,9.79,0.0
2023-01-25 03:00:00,0.0,7.96,0.24,9.66,0.0
2023-01-25 04:00:00,0.0,7.66,0.73,9.5,0.0
2023-01-25 05:00:00,0.0,7.38,1.2,9.28,0.0
2023-01-25 06:00:00,95.88,8.8,1.84,8.95,0.0052499999999999995
2023-01-25 07:00:00,304.9,12.57,0.83,8.34,0.04925
2023-01-25 08:00:00,412.82,15.37,1.89,8.07,0.20199999999999999
2023-01-25 09:00:00,451.68,16.87,3.13,8.13,0.50325
2023-01-25 10:00:00,717.78,17.77,4.15,8.34,0.71775
2023-01-25 11:00:00,653.06,17.95,4.99,8.59,0.635
2023-01-25 12:00:00,571.55,17.52,5.49,8.9,0.6495
2023-01-25 13:00:00,517.06,15.81,5.38,9.28,0.29774999999999996
2023-01-25 14:00:00,632.9,14.28,4.89,9.52,0.47700000000000004
2023-01-25 15:00:00,390.84,12.97,4.27,9.54,0.385
2023-01-25 16:00:00,262.13,11.05,3.33,9.46,0.185
2023-01-25 17:00:00,119.56,9.95,2.94,9.37,0.17525
2023-01-25 18:00:00,4.3,9.04,2.46,9.25,0.038
2023-01-25 19:00:00,0.0,8.62,1.78,8.99,0.0
2023-01-25 20:00:00,0.0,8.53,1.05,8.75,0.0
2023-01-25 21:00:00,0.0,8.42,0.32,8.79,0.0
2023-01-25 22:00:00,0.0,8.2,0.22,8.85,0.0
2023-01-25 23:00:00,0.0,8.0,0.59,8.73,0.0
2023-01-26 00:00:00,0.0,7.78,1.0,8.51,0.0
2023-01-26 01:00:00,0.0,7.63,1.37,8.27,0.0
2023-01-26 02:00:00,0.0,7.69,1.41,8.01,0.0
2023-01-26 03:00:00,0.0,8.0,1.29,7.81,0.0
2023-01-26 04:00:00,0.0,8.11,1.12,7.72,0.0
2023-01-26 05:00:00,0.0,7.95,0.83,7.76,0.0
2023-01-26 06:00:00,15.77,8.82,1.0,7.83,0.01925
2023-01-26 07:00:00,109.09,11.77,0.23,7.42,0.11
2023-01-26 08:00:00,333.15,14.54,1.82,7.23,0.32625
2023-01-26 09:00:00,529.3,16.5,2.93,7.27,0.702
2023-01-26 10:00:00,685.66,17.79,3.98,7.54,1.12675
2023-01-26 11:00:00,633.34,18.25,4.95,7.94,1.2112500000000002
2023-01-26 12:00:00,528.5,17.48,5.72,8.44,1.1625
2023-01-26 13:00:00,488.42,15.54,5.65,8.92,1.17925
2023-01-26 14:00:00,522.29,14.18,5.11,9.11,1.15825
2023-01-26 15:00:00,385.54,12.97,4.39,9.11,0.81
2023-01-26 16:00:00,226.81,11.68,3.55,8.99,0.521
2023-01-26 17:00:00,134.86,10.24,2.58,8.79,0.235
2023-01-26 18:00:00,9.19,9.07,1.53,8.59,0.07075
2023-01-26 19:00:00,0.0,8.75,0.62,8.39,0.0
2023-01-26 20:00:00,0.0,8.71,0.31,8.03,0.0
2023-01-26 21:00:00,0.0,8.8,0.31,7.58,0.0
2023-01-26 22:00:00,0.0,8.89,0.39,7.27,0.0
2023-01-26 23:00:00,0.0,8.7,0.38,7.2,0.0
2023-01-27 00:00:00,0.0,8.36,0.28,7.17,0.0
2023-01-27 01:00:00,0.0,8.07,0.3,7.14,0.0
2023-01-27 02:00:00,0.0,7.86,0.28,7.18,0.0
2023-01-27 03:00:00,0.0,7.79,0.14,7.25,0.0
2023-01-27 04:00:00,0.0,7.8,0.27,7.32,0.0
2023-01-27 05:00:00,0.0,7.8,0.6,7.37,0.0
2023-01-27 06:00:00,12.53,8.56,0.61,7.43,0.01325
2023-01-27 07:00:00,121.71,11.54,1.59,7.41,0.067
2023-01-27 08:00:00,176.51,14.38,3.15,7.16,0.32375
2023-01-27 09:00:00,202.94,16.29,4.27,7.2,0.8360000000000001
2023-01-27 10:00:00,310.35,17.42,5.13,7.52,1.054
2023-01-27 11:00:00,383.0,17.56,5.61,8.01,1.09825
2023-01-27 12:00:00,517.05,16.58,5.61,8.49,0.7867500000000001
2023-01-27 13:00:00,536.44,15.26,5.34,8.78,0.6885
2023-01-27 14:00:00,296.02,13.96,4.82,8.88,0.52
2023-01-27 15:00:00,237.89,12.7,4.11,8.79,0.34775
2023-01-27 16:00:00,154.68,11.05,3.14,8.67,0.17049999999999998
2023-01-27 17:00:00,65.23,9.7,2.37,8.62,0.107
2023-01-27 18:00:00,6.08,8.59,1.82,8.64,0.01575
2023-01-27 19:00:00,0.0,8.28,1.36,8.52,0.0
2023-01-27 20:00:00,0.0,8.36,1.24,8.38,0.0
2023-01-27 21:00:00,0.0,8.16,1.15,8.33,0.0
2023-01-27 22:00:00,0.0,7.87,1.13,8.17,0.0
2023-01-27 23:00:00,0.0,7.38,1.42,7.93,0.0
2023-01-28 00:00:00,0.0,7.19,1.73,7.88,0.0
2023-01-28 01:00:00,0.0,7.32,1.99,7.88,0.0
2023-01-28 02:00:00,0.0,7.61,2.0,7.9,0.0
2023-01-28 03:00:00,0.0,7.83,1.43,8.01,0.0
2023-01-28 04:00:00,0.0,7.53,0.93,8.22,0.0
2023-01-28 05:00:00,0.0,7.19,0.98,8.35,0.0
2023-01-28 06:00:00,18.16,7.82,1.66,8.34,0.01375
2023-01-28 07:00:00,75.78,10.95,1.35,7.86,0.107
2023-01-28 08:00:00,119.02,14.33,0.7,7.6,0.25525
2023-01-28 09:00:00,253.02,16.85,1.74,7.61,0.5755
2023-01-28 10:00:00,251.4,18.5,3.05,7.76,0.86925
2023-01-28 11:00:00,231.76,18.82,4.33,8.11,0.94475
2023-01-28 12:00:00,116.53,17.9,5.11,8.6,1.12975
2023-01-28 13:00:00,56.85,16.02,5.2,9.12,0.63975
2023-01-28 14:00:00,102.22,14.45,4.72,9.48,0.34925
2023-01-28 15:00:00,2.02,13.21,4.02,9.63,0.33575
2023-01-28 16:00:00,0.0,12.12,3.13,9.68,0.22925
2023-01-28 17:00:00,27.12,10.97,2.14,9.7,0.08875
2023-01-28 18:00:00,2.45,9.44,0.79,9.7,0.01325
2023-01-28 19:00:00,0.0,8.93,0.36,9.55,0.0
2023-01-28 20:00:00,0.0,9.06,0.32,9.47,0.0
2023-01-28 21:00:00,0.0,9.12,0.29,9.47,0.0
2023-01-28 22:00:00,0.0,9.02,0.72,9.34,0.0
2023-01-28 23:00:00,0.0,8.99,0.72,9.26,0.0
2023-01-29 00:00:00,0.0,8.65,0.69,9.2,0.0
2023-01-29 01:00:00,0.0,8.23,0.98,9.08,0.0
2023-01-29 02:00:00,0.0,7.97,1.31,8.88,0.0
2023-01-29 03:00:00,0.0,7.81,1.37,8.67,0.0
2023-01-29 04:00:00,0.0,7.68,1.34,8.5,0.0
2023-01-29 05:00:00,0.0,7.66,1.26,8.39,0.0
2023-01-29 06:00:00,10.47,8.45,1.05,8.4,0.00975
2023-01-29 07:00:00,66.07,10.93,0.67,8.36,0.0
2023-01-29 08:00:00,160.99,13.93,2.86,8.02,0.0
2023-01-29 09:00:00,259.43,16.46,4.45,7.56,0.0
2023-01-29 10:00:00,252.22,17.79,5.62,7.74,0.0
2023-01-29 11:00:00,159.4,17.98,6.27,8.18,0.0
2023-01-29 12:00:00,181.71,17.04,6.34,8.72,0.0
2023-01-29 13:00:00,205.81,15.59,6.08,9.07,0.0
2023-01-29 14:00:00,121.45,14.36,5.77,9.16,0.0
2023-01-29 15:00:00,96.42,13.19,5.26,9.04,0.14400000000000002
2023-01-29 16:00:00,40.2,11.7,4.31,8.9,0.44475
2023-01-29 17:00:00,12.86,10.44,3.43,8.8,0.07275000000000001
2023-01-29 18:00:00,0.0,8.88,2.47,8.9,0.0225
2023-01-29 19:00:00,0.0,8.37,1.63,8.96,0.0
2023-01-29 20:00:00,0.0,8.27,1.09,8.82,0.0
2023-01-29 21:00:00,0.0,8.21,0.81,8.67,0.0
2023-01-29 22:00:00,0.0,8.22,0.69,8.49,0.0
2023-01-29 23:00:00,0.0,8.21,0.64,8.32,0.0
2023-01-30 00:00:00,0.0,8.16,0.64,8.16,0.0
2023-01-30 01:00:00,0.0,8.01,0.54,8.06,0.0
2023-01-30 02:00:00,0.0,7.95,0.66,7.96,0.0
2023-01-30 03:00:00,0.0,7.99,0.64,7.83,0.0
2023-01-30 04:00:00,0.0,7.95,0.53,7.7,0.0
2023-01-30 05:00:00,0.0,7.81,0.68,7.57,0.0
2023-01-30 06:00:00,4.32,8.72,0.66,7.47,0.014
2023-01-30 07:00:00,77.35,12.16,1.35,7.24,0.08825
2023-01-30 08:00:00,192.23,15.24,3.31,6.99,0.2375
2023-01-30 09:00:00,50.3,17.22,4.9,7.32,0.39625
2023-01-30 10:00:00,139.25,18.05,5.94,7.93,0.832
2023-01-30 11:00:00,229.12,17.79,6.4,8.54,1.212
2023-01-30 12:00:00,319.77,16.58,6.33,8.99,0.91925
2023-01-30 13:00:00,222.55,15.68,6.19,9.18,0.80775
2023-01-30 14:00:00,698.07,14.28,5.85,9.2,0.46375
2023-01-30 15:00:00,125.86,12.43,4.96,9.13,0.2685
2023-01-30 16:00:00,53.47,11.23,4.21,8.98,0.29875
2023-01-30 17:00:00,52.66,9.78,3.2,8.69,0.11975
2023-01-30 18:00:00,2.67,8.57,2.29,8.49,0.02775
2023-01-30 19:00:00,0.0,8.07,1.28,8.25,0.0
2023-01-30 20:00:00,0.0,7.99,0.56,7.99,0.0
2023-01-30 21:00:00,0.0,7.81,0.42,7.79,0.0
2023-01-30 22:00:00,0.0,7.83,0.6,7.6,0.0
2023-01-30 23:00:00,0.0,8.06,0.7,7.46,0.0
2023-01-31 00:00:00,0.0,8.11,0.62,7.37,0.0
2023-01-31 01:00:00,0.0,7.84,0.62,7.35,0.0
2023-01-31 02:00:00,0.0,7.28,0.93,7.37,0.0
2023-01-31 03:00:00,0.0,6.89,0.92,7.36,0.0
2023-01-31 04:00:00,0.0,6.71,0.87,7.31,0.0
2023-01-31 05:00:00,0.0,6.51,0.96,7.22,0.0
2023-01-31 06:00:00,5.99,7.72,1.1,7.19,0.01775
2023-01-31 07:00:00,59.85,11.15,2.76,7.29,0.10425000000000001
2023-01-31 08:00:00,166.48,14.04,4.15,7.0,0.312
2023-01-31 09:00:00,187.3,15.89,5.34,7.07,0.87
2023-01-31 10:00:00,308.48,17.02,6.18,7.45,1.142
2023-01-31 11:00:00,313.51,17.46,6.59,8.0,0.89525
2023-01-31 12:00:00,286.76,17.2,6.82,8.46,0.83425
2023-01-31 13:00:00,219.89,16.1,6.8,8.86,1.20425
2023-01-31 14:00:00,398.17,14.73,6.4,9.14,0.3915
2023-01-31 15:00:00,209.16,13.14,5.81,9.28,0.18875
2023-01-31 16:00:00,165.38,11.34,5.04,9.29,0.09675
2023-01-31 17:00:00,50.04,9.75,3.9,9.18,0.052
2023-01-31 18:00:00,2.35,8.87,3.13,9.13,0.014249999999999999
2023-01-31 19:00:00,0.0,8.4,2.33,8.99,0.0
2023-01-31 20:00:00,0.0,8.21,1.91,8.8,0.0
2023-01-31 21:00:00,0.0,7.8,1.87,8.68,0.0
2023-01-31 22:00:00,0.0,7.51,2.14,8.58,0.0
2023-01-31 23:00:00,0.0,7.26,1.86,8.41,0.0
2023-02-01 00:00:00,0.0,7.13,1.4,8.28,0.0
2023-02-01 01:00:00,0.0,7.12,1.39,8.23,0.0
2023-02-01 02:00:00,0.0,7.16,0.91,8.18,0.0
2023-02-01 03:00:00,0.0,7.07,0.75,8.09,0.0
2023-02-01 04:00:00,0.0,6.86,0.82,8.0,0.0
2023-02-01 05:00:00,0.0,6.94,0.87,7.9,0.0
2023-02-01 06:00:00,8.42,7.77,0.83,7.76,0.0205
2023-02-01 07:00:00,78.73,10.38,2.06,7.55,0.12874999999999998
2023-02-01 08:00:00,113.48,13.01,3.01,7.49,0.1705
2023-02-01 09:00:00,70.16,15.2,3.77,7.55,0.2665
2023-02-01 10:00:00,136.96,16.63,4.88,7.85,0.495
2023-02-01 11:00:00,204.55,16.95,6.0,8.33,0.8955
2023-02-01 12:00:00,436.21,16.06,6.59,8.82,1.001
2023-02-01 13:00:00,570.47,14.28,5.87,8.96,0.985
2023-02-01 14:00:00,444.46,12.28,4.45,8.87,0.83525
2023-02-01 15:00:00,488.08,10.95,3.42,8.72,0.32
2023-02-01 16:00:00,132.03,10.17,2.77,8.59,0.11875
2023-02-01 17:00:00,53.77,9.44,2.11,8.53,0.059500000000000004
2023-02-01 18:00:00,5.45,8.69,1.55,8.52,0.00775
2023-02-01 19:00:00,0.0,8.5,1.33,8.49,0.0
2023-02-01 20:00:00,0.0,8.42,1.09,8.49,0.0
2023-02-01 21:00:00,0.0,8.03,0.85,8.58,0.0
2023-02-01 22:00:00,0.0,7.63,0.7,8.66,0.0
2023-02-01 23:00:00,0.0,7.47,0.5,8.72,0.0
2023-02-02 00:00:00,0.0,7.23,0.27,8.75,0.0
2023-02-02 01:00:00,0.0,6.91,0.39,8.77,0.0
2023-02-02 02:00:00,0.0,6.81,0.62,8.74,0.0
2023-02-02 03:00:00,0.0,6.7,0.88,8.68,0.0
2023-02-02 04:00:00,0.0,6.62,0.95,8.62,0.0
2023-02-02 05:00:00,0.0,6.45,1.03,8.55,0.0
2023-02-02 06:00:00,18.36,7.66,1.26,8.47,0.018500000000000003
2023-02-02 07:00:00,159.76,11.27,0.57,8.16,0.12975
2023-02-02 08:00:00,258.98,14.54,2.11,7.83,0.299
2023-02-02 09:00:00,419.32,16.44,3.42,7.83,0.379
2023-02-02 10:00:00,442.93,17.07,4.15,8.03,0.6695
2023-02-02 11:00:00,492.95,16.2,4.18,8.34,0.8025
2023-02-02 12:00:00,447.19,14.99,3.78,8.62,0.925
2023-02-02 13:00:00,435.49,14.04,3.29,8.81,0.44075
2023-02-02 14:00:00,324.76,13.26,2.88,8.92,0.12675
2023-02-02 15:00:00,215.67,12.28,2.57,9.0,0.049
2023-02-02 16:00:00,114.19,11.09,2.2,9.06,0.018000000000000002
2023-02-02 17:00:00,58.03,10.01,1.59,9.05,0.01075
2023-02-02 18:00:00,5.48,9.09,1.14,9.04,0.0025
2023-02-02 19:00:00,0.0,8.73,0.88,9.07,0.0
2023-02-02 20:00:00,0.0,8.68,0.58,9.08,0.0
2023-02-02 21:00:00,0.0,8.59,0.14,9.15,0.0
2023-02-02 22:00:00,0.0,8.42,0.13,9.22,0.0
2023-02-02 23:00:00,0.0,8.11,0.39,9.29,0.0
2023-02-03 00:00:00,0.0,7.77,0.53,9.29,0.0
2023-02-03 01:00:00,0.0,7.56,0.89,9.22,0.0
2023-02-03 02:00:00,0.0,7.3,0.98,9.11,0.0
2023-02-03 03:00:00,0.0,7.19,0.99,9.01,0.0
2023-02-03 04:00:00,0.0,7.12,1.06,8.94,0.0
2023-02-03 05:00:00,0.0,7.06,1.11,8.88,0.0
2023-02-03 06:00:00,21.59,8.09,1.42,8.8,0.0115
2023-02-03 07:00:00,106.14,11.23,0.6,8.4,0.12575
2023-02-03 08:00:00,210.49,13.88,0.63,8.1,0.306
2023-02-03 09:00:00,344.18,16.2,1.53,7.94,0.78525
2023-02-03 10:00:00,301.54,17.99,2.62,7.91,1.085
2023-02-03 11:00:00,289.14,18.57,3.78,8.07,1.22525
2023-02-03 12:00:00,486.68,17.75,4.46,8.41,0.997
2023-02-03 13:00:00,472.86,16.17,4.41,8.79,0.49675
2023-02-03 14:00:00,263.61,14.81,4.05,9.03,0.1435
2023-02-03 15:00:00,218.06,13.59,3.54,9.09,0.0785
2023-02-03 16:00:00,132.45,12.21,2.73,9.08,0.028999999999999998
2023-02-03 17:00:00,55.29,10.88,1.72,9.04,0.019
2023-02-03 18:00:00,3.85,9.76,0.76,9.08,0.0075
2023-02-03 19:00:00,0.0,9.42,0.19,9.11,0.0
2023-02-03 20:00:00,0.0,9.33,0.35,9.15,0.0
2023-02-03 21:00:00,0.0,8.88,0.3,9.28,0.0
2023-02-03 22:00:00,0.0,8.41,0.32,9.36,0.0
2023-02-03 23:00:00,0.0,8.19,0.7,9.31,0.0
2023-02-04 00:00:00,0.0,7.99,0.95,9.22,0.0
2023-02-04 01:00:00,0.0,7.8,1.08,9.13,0.0
2023-02-04 02:00:00,0.0,7.39,1.39,8.98,0.0
2023-02-04 03:00:00,0.0,7.23,1.66,8.79,0.0
2023-02-04 04:00:00,0.0,7.36,1.52,8.65,0.0
2023-02-04 05:00:00,0.0,7.39,1.42,8.58,0.0
2023-02-04 06:00:00,0.0,8.28,1.54,8.57,0.0075
2023-02-04 07:00:00,19.53,11.35,0.64,8.3,0.10625
2023-02-04 08:00:00,40.75,14.5,1.49,8.22,0.28925
2023-02-04 09:00:00,186.7,16.51,2.81,8.22,0.897
2023-02-04 10:00:00,240.33,17.26,3.91,8.37,1.16925
2023-02-04 11:00:00,260.85,16.6,4.51,8.69,1.274
