datetime,DNI,Temperatura,Viento,Humedad,REPARTICION_ARCUS
2023-01-18 05:00:00,12.33,13.32,0.42,10.5,0.0005
2023-01-18 06:00:00,189.46,15.46,0.72,10.32,1.5355
2023-01-18 07:00:00,467.61,18.24,2.29,10.04,4.93725
2023-01-18 08:00:00,475.2,20.54,4.28,9.89,9.6595
2023-01-18 09:00:00,554.29,22.04,5.97,10.01,12.773
2023-01-18 10:00:00,435.77,22.73,6.73,10.3,16.0835
2023-01-18 11:00:00,660.88,22.8,7.09,10.54,17.50275
2023-01-18 12:00:00,508.93,22.58,7.48,10.71,17.30175
2023-01-18 13:00:00,684.9,21.94,7.42,10.89,16.9485
2023-01-18 14:00:00,284.05,20.94,6.77,11.06,15.526
2023-01-18 15:00:00,334.0,19.73,6.05,11.15,12.5605
2023-01-18 16:00:00,235.8,18.08,5.37,11.26,8.18
2023-01-18 17:00:00,114.03,16.38,4.47,11.38,1.9835
2023-01-18 18:00:00,4.2,15.12,3.54,11.42,0.23825000000000002
2023-01-18 19:00:00,0.0,14.6,3.18,11.33,0.0
2023-01-18 20:00:00,0.0,14.38,2.88,11.19,0.0
2023-01-18 21:00:00,0.0,14.21,2.53,11.09,0.0
2023-01-18 22:00:00,0.0,13.96,2.35,11.02,0.0
2023-01-18 23:00:00,0.0,13.65,2.09,10.96,0.0
2023-01-19 00:00:00,0.0,13.48,1.67,10.89,0.0
2023-01-19 01:00:00,0.0,13.49,1.15,10.82,0.0
2023-01-19 02:00:00,0.0,13.58,0.71,10.76,0.0
2023-01-19 03:00:00,0.0,13.58,0.71,10.72,0.0
2023-01-19 04:00:00,0.0,13.34,0.79,10.72,0.0
2023-01-19 05:00:00,8.31,13.16,1.06,10.73,0.0
2023-01-19 06:00:00,175.97,15.26,1.13,10.45,1.2625
2023-01-19 07:00:00,242.2,18.4,1.87,9.96,5.09525
2023-01-19 08:00:00,503.96,21.16,3.68,9.64,9.495000000000001
2023-01-19 09:00:00,441.86,22.65,5.07,9.61,11.8435
2023-01-19 10:00:00,382.14,22.77,5.29,9.71,13.3585
2023-01-19 11:00:00,421.9,22.87,5.34,9.82,9.9105
2023-01-19 12:00:00,240.76,22.78,5.91,10.03,14.73325
2023-01-19 13:00:00,230.72,22.17,6.27,10.31,17.02475
2023-01-19 14:00:00,30.24,21.17,6.27,10.62,7.679
2023-01-19 15:00:00,1.63,19.98,5.82,10.86,1.943
2023-01-19 16:00:00,32.69,18.75,5.46,11.04,2.5435
2023-01-19 17:00:00,35.07,17.25,4.91,11.22,1.6915
2023-01-19 18:00:00,5.72,15.8,4.05,11.4,0.0
2023-01-19 19:00:00,0.0,15.09,3.23,11.48,0.0
2023-01-19 20:00:00,0.0,14.8,2.78,11.44,0.0
2023-01-19 21:00:00,0.0,14.57,2.43,11.38,0.0
2023-01-19 22:00:00,0.0,14.34,1.86,11.32,0.0
2023-01-19 23:00:00,0.0,14.19,1.27,11.25,0.0
2023-01-20 00:00:00,0.0,14.07,1.12,11.17,0.0
2023-01-20 01:00:00,0.0,13.93,1.23,11.11,0.0
2023-01-20 02:00:00,0.0,13.76,1.21,11.05,0.0
2023-01-20 03:00:00,0.0,13.56,1.12,10.98,0.0
2023-01-20 04:00:00,0.0,13.41,1.07,10.88,0.0
2023-01-20 05:00:00,19.79,13.38,1.09,10.76,0.0
2023-01-20 06:00:00,399.4,15.78,1.15,10.27,0.9812500000000001
2023-01-20 07:00:00,549.71,19.03,2.46,9.71,4.77475
2023-01-20 08:00:00,687.28,21.28,4.79,9.63,9.533999999999999
2023-01-20 09:00:00,786.26,22.62,6.44,9.86,13.49375
2023-01-20 10:00:00,667.58,23.37,7.11,10.12,16.30775
2023-01-20 11:00:00,588.18,23.58,7.51,10.36,18.219
2023-01-20 12:00:00,500.64,23.21,7.57,10.61,17.399250000000002
2023-01-20 13:00:00,436.95,22.7,7.24,10.79,18.07725
2023-01-20 14:00:00,293.39,22.04,6.88,10.87,17.3415
2023-01-20 15:00:00,86.94,20.95,6.63,10.91,9.23775
2023-01-20 16:00:00,94.47,19.23,6.23,11.04,1.032
2023-01-20 17:00:00,74.72,17.05,5.33,11.26,2.14675
2023-01-20 18:00:00,2.02,15.33,4.0,11.4,0.089
2023-01-20 19:00:00,0.0,14.75,2.99,11.38,0.0
2023-01-20 20:00:00,0.0,14.52,2.63,11.31,0.0
2023-01-20 21:00:00,0.0,14.14,2.73,11.26,0.0
2023-01-20 22:00:00,0.0,13.82,2.74,11.16,0.0
2023-01-20 23:00:00,0.0,13.6,2.45,11.05,0.0
2023-01-21 00:00:00,0.0,13.46,1.81,10.96,0.0
2023-01-21 01:00:00,0.0,13.4,1.1,10.9,0.0
2023-01-21 02:00:00,0.0,13.35,0.58,10.88,0.0
2023-01-21 03:00:00,0.0,13.16,0.52,10.87,0.0
2023-01-21 04:00:00,0.0,13.02,0.75,10.83,0.0
2023-01-21 05:00:00,3.68,13.28,0.89,10.7,0.0
2023-01-21 06:00:00,78.36,15.36,1.17,10.46,0.30774999999999997
2023-01-21 07:00:00,149.96,18.05,2.81,10.25,1.5455
2023-01-21 08:00:00,295.29,19.89,4.45,10.21,4.664
2023-01-21 09:00:00,469.61,20.93,5.64,10.33,11.27325
2023-01-21 10:00:00,440.19,21.64,6.34,10.52,16.6305
2023-01-21 11:00:00,454.88,21.71,6.71,10.73,17.71375
2023-01-21 12:00:00,471.83,21.7,6.75,10.84,12.710749999999999
2023-01-21 13:00:00,348.44,21.38,6.69,10.9,16.807000000000002
2023-01-21 14:00:00,313.84,20.53,6.43,10.94,13.94975
2023-01-21 15:00:00,132.62,19.25,5.91,10.98,7.62425
2023-01-21 16:00:00,143.91,17.75,5.16,11.03,4.64025
2023-01-21 17:00:00,65.58,16.16,4.34,11.15,1.055
2023-01-21 18:00:00,2.39,14.87,3.3,11.24,0.17625000000000002
2023-01-21 19:00:00,0.0,14.43,2.47,11.21,0.0
2023-01-21 20:00:00,0.0,14.24,2.13,11.17,0.0
2023-01-21 21:00:00,0.0,13.94,2.01,11.16,0.0
2023-01-21 22:00:00,0.0,13.7,1.53,11.1,0.0
2023-01-21 23:00:00,0.0,13.53,1.04,11.04,0.0
2023-01-22 00:00:00,0.0,13.36,0.74,10.99,0.0
2023-01-22 01:00:00,0.0,13.19,0.56,10.94,0.0
2023-01-22 02:00:00,0.0,13.04,0.65,10.86,0.0
2023-01-22 03:00:00,0.0,12.92,0.76,10.74,0.0
2023-01-22 04:00:00,0.0,12.9,0.82,10.62,0.0
2023-01-22 05:00:00,12.74,13.1,0.78,10.47,0.0
2023-01-22 06:00:00,275.29,15.52,0.59,10.29,0.90625
2023-01-22 07:00:00,480.95,18.46,2.48,10.13,4.5495
2023-01-22 08:00:00,651.37,20.44,4.4,10.08,8.7515
2023-01-22 09:00:00,702.52,21.94,5.82,10.17,13.3855
2023-01-22 10:00:00,433.55,22.63,6.73,10.4,16.26925
2023-01-22 11:00:00,518.19,22.94,7.27,10.61,17.990000000000002
2023-01-22 12:00:00,444.56,22.78,7.78,10.78,18.56675
2023-01-22 13:00:00,102.28,22.41,7.8,10.96,17.77325
2023-01-22 14:00:00,71.93,21.46,7.12,11.1,15.5135
2023-01-22 15:00:00,101.27,20.33,6.46,11.18,8.117
2023-01-22 16:00:00,123.7,19.14,5.85,11.21,4.54
2023-01-22 17:00:00,115.93,17.34,4.92,11.29,2.46225
2023-01-22 18:00:00,6.74,15.71,3.39,11.4,0.30325
2023-01-22 19:00:00,0.0,15.16,1.84,11.38,0.0
2023-01-22 20:00:00,0.0,15.04,1.27,11.28,0.0
2023-01-22 21:00:00,0.0,14.64,1.22,11.25,0.0
2023-01-22 22:00:00,0.0,14.22,1.19,11.2,0.0
2023-01-22 23:00:00,0.0,14.05,1.13,11.09,0.0
2023-01-23 00:00:00,0.0,14.03,1.17,10.93,0.0
2023-01-23 01:00:00,0.0,13.88,1.33,10.82,0.0
2023-01-23 02:00:00,0.0,13.64,1.23,10.76,0.0
2023-01-23 03:00:00,0.0,13.55,1.06,10.67,0.0
2023-01-23 04:00:00,0.0,13.61,0.99,10.53,0.0
2023-01-23 05:00:00,25.19,13.92,0.96,10.35,0.0
2023-01-23 06:00:00,313.28,16.61,0.54,10.06,0.9444999999999999
2023-01-23 07:00:00,598.2,19.81,2.18,9.82,4.796250000000001
2023-01-23 08:00:00,813.56,22.21,4.23,9.75,9.5825
2023-01-23 09:00:00,758.87,23.98,5.94,9.8,13.70225
2023-01-23 10:00:00,553.01,24.81,6.9,10.06,16.29325
2023-01-23 11:00:00,504.67,25.05,7.18,10.33,16.0695
2023-01-23 12:00:00,403.08,24.78,7.33,10.59,15.906749999999999
2023-01-23 13:00:00,313.2,24.04,7.25,10.79,14.565999999999999
2023-01-23 14:00:00,292.2,23.03,7.13,10.86,15.80475
2023-01-23 15:00:00,268.21,21.74,6.61,10.92,9.600249999999999
2023-01-23 16:00:00,151.96,20.18,5.58,10.98,4.98275
2023-01-23 17:00:00,77.75,18.28,4.45,11.12,1.1179999999999999
2023-01-23 18:00:00,5.75,16.51,2.99,11.3,0.21125
2023-01-23 19:00:00,0.0,15.75,1.03,11.27,0.0
2023-01-23 20:00:00,0.0,15.95,2.01,11.05,0.0
2023-01-23 21:00:00,0.0,16.26,2.67,10.72,0.0
2023-01-23 22:00:00,0.0,16.22,2.63,10.31,0.0
2023-01-23 23:00:00,0.0,15.99,2.25,9.85,0.0
2023-01-24 00:00:00,0.0,15.86,1.98,9.39,0.0
2023-01-24 01:00:00,0.0,15.77,1.67,9.04,0.0
2023-01-24 02:00:00,0.0,15.51,1.18,8.92,0.0
2023-01-24 03:00:00,0.0,14.99,1.11,9.05,0.0
2023-01-24 04:00:00,0.0,14.53,0.84,9.27,0.0
2023-01-24 05:00:00,6.37,14.46,0.31,9.43,0.0
2023-01-24 06:00:00,174.2,16.28,0.37,9.39,0.733
2023-01-24 07:00:00,477.77,19.12,2.35,9.32,4.77575
2023-01-24 08:00:00,721.05,21.38,4.19,9.51,9.61075
2023-01-24 09:00:00,781.3,23.07,5.48,9.75,13.69925
2023-01-24 10:00:00,764.17,24.32,6.44,9.96,16.6705
2023-01-24 11:00:00,688.08,24.98,7.13,10.15,18.40825
2023-01-24 12:00:00,555.46,24.89,7.49,10.43,18.9575
2023-01-24 13:00:00,509.78,24.24,7.45,10.72,18.677500000000002
2023-01-24 14:00:00,343.46,23.21,7.2,10.94,13.90075
2023-01-24 15:00:00,402.82,21.84,6.75,11.08,11.234
2023-01-24 16:00:00,167.18,20.13,6.1,11.2,7.476
2023-01-24 17:00:00,86.9,18.09,5.07,11.41,4.51825
2023-01-24 18:00:00,2.27,16.32,3.62,11.68,0.39575
2023-01-24 19:00:00,0.0,15.77,1.95,11.75,0.0
2023-01-24 20:00:00,0.0,15.85,1.05,11.69,0.0
2023-01-24 21:00:00,0.0,15.77,0.74,11.67,0.0
2023-01-24 22:00:00,0.0,15.5,0.42,11.6,0.0
2023-01-24 23:00:00,0.0,15.17,0.3,11.52,0.0
2023-01-25 00:00:00,0.0,14.92,0.19,11.4,0.0
2023-01-25 01:00:00,0.0,14.6,0.26,11.26,0.0
2023-01-25 02:00:00,0.0,14.29,0.2,11.14,0.0
2023-01-25 03:00:00,0.0,13.99,0.22,11.05,0.0
2023-01-25 04:00:00,0.0,13.78,0.2,10.93,0.0
2023-01-25 05:00:00,5.39,13.88,0.26,10.79,0.0
2023-01-25 06:00:00,141.3,15.84,0.34,10.48,0.86275
2023-01-25 07:00:00,352.05,18.5,2.22,10.2,4.43025
2023-01-25 08:00:00,597.73,20.93,4.23,10.13,9.58825
2023-01-25 09:00:00,605.23,22.57,5.72,10.22,13.69625
2023-01-25 10:00:00,538.29,23.43,6.54,10.47,16.7185
2023-01-25 11:00:00,633.6,23.63,6.83,10.76,18.53625
2023-01-25 12:00:00,480.75,23.54,7.1,10.87,19.08125
2023-01-25 13:00:00,361.94,22.93,7.08,10.99,18.477
2023-01-25 14:00:00,311.66,21.84,6.88,11.09,16.5835
2023-01-25 15:00:00,155.78,20.18,6.4,11.2,10.349
2023-01-25 16:00:00,89.03,18.4,5.68,11.27,4.07975
2023-01-25 17:00:00,73.75,16.55,4.78,11.4,1.1945000000000001
2023-01-25 18:00:00,2.26,15.15,3.66,11.54,0.23075
2023-01-25 19:00:00,0.0,14.74,2.9,11.53,0.0
2023-01-25 20:00:00,0.0,14.59,2.55,11.5,0.0
2023-01-25 21:00:00,0.0,14.44,2.29,11.47,0.0
2023-01-25 22:00:00,0.0,14.29,1.85,11.45,0.0
2023-01-25 23:00:00,0.0,14.24,1.09,11.39,0.0
2023-01-26 00:00:00,0.0,14.28,0.23,11.33,0.0
2023-01-26 01:00:00,0.0,14.15,0.26,11.32,0.0
2023-01-26 02:00:00,0.0,13.9,0.71,11.33,0.0
2023-01-26 03:00:00,0.0,13.71,1.21,11.35,0.0
2023-01-26 04:00:00,0.0,13.65,1.41,11.33,0.0
2023-01-26 05:00:00,1.25,13.73,1.41,11.28,0.0
2023-01-26 06:00:00,78.33,14.76,1.52,11.17,0.6519999999999999
2023-01-26 07:00:00,264.95,16.36,2.29,10.96,3.65175
2023-01-26 08:00:00,399.08,18.37,3.73,10.85,8.3865
2023-01-26 09:00:00,347.37,19.97,4.96,10.88,13.587499999999999
2023-01-26 10:00:00,374.54,21.07,5.86,10.98,16.52575
2023-01-26 11:00:00,455.26,21.68,6.52,11.11,18.3855
2023-01-26 12:00:00,377.56,21.64,6.94,11.3,18.17775
2023-01-26 13:00:00,243.24,20.91,7.03,11.46,13.662749999999999
2023-01-26 14:00:00,194.3,19.9,6.89,11.53,11.3165
2023-01-26 15:00:00,204.14,18.79,6.44,11.56,13.991
2023-01-26 16:00:00,121.9,17.45,5.67,11.58,8.7935
2023-01-26 17:00:00,64.96,15.98,4.56,11.62,4.6045
2023-01-26 18:00:00,2.13,15.05,3.31,11.6,0.7625
2023-01-26 19:00:00,0.0,14.74,2.05,11.39,0.0
2023-01-26 20:00:00,0.0,14.53,0.74,11.1,0.0
2023-01-26 21:00:00,0.0,14.59,0.76,10.84,0.0
2023-01-26 22:00:00,0.0,14.81,1.2,10.55,0.0
2023-01-26 23:00:00,0.0,14.92,0.86,10.4,0.0
2023-01-27 00:00:00,0.0,14.79,0.55,10.42,0.0
2023-01-27 01:00:00,0.0,14.52,0.5,10.43,0.0
2023-01-27 02:00:00,0.0,14.23,0.47,10.47,0.0
2023-01-27 03:00:00,0.0,14.02,0.53,10.41,0.0
2023-01-27 04:00:00,0.0,13.84,0.54,10.39,0.0
2023-01-27 05:00:00,2.48,13.81,0.57,10.37,0.0
2023-01-27 06:00:00,136.15,15.18,0.75,10.23,0.47200000000000003
2023-01-27 07:00:00,320.22,17.49,2.17,10.24,4.3635
2023-01-27 08:00:00,576.35,19.71,3.81,10.29,9.0405
2023-01-27 09:00:00,480.52,21.38,5.17,10.42,13.622250000000001
2023-01-27 10:00:00,423.39,22.25,6.09,10.67,16.5745
2023-01-27 11:00:00,406.58,22.37,6.5,10.97,18.32675
2023-01-27 12:00:00,365.7,22.21,6.74,11.23,17.86125
2023-01-27 13:00:00,207.07,21.45,6.96,11.44,16.8135
2023-01-27 14:00:00,232.69,20.03,7.05,11.62,15.911999999999999
2023-01-27 15:00:00,239.94,18.4,6.65,11.77,11.61025
2023-01-27 16:00:00,87.76,16.98,5.92,11.76,3.72275
2023-01-27 17:00:00,36.76,15.79,4.85,11.72,1.88075
2023-01-27 18:00:00,0.0,14.96,3.71,11.68,0.14875
2023-01-27 19:00:00,0.0,14.7,2.82,11.59,0.0
2023-01-27 20:00:00,0.0,14.67,2.18,11.52,0.0
2023-01-27 21:00:00,0.0,14.69,1.41,11.45,0.0
2023-01-27 22:00:00,0.0,14.63,1.04,11.36,0.0
2023-01-27 23:00:00,0.0,14.43,1.32,11.32,0.0
2023-01-28 00:00:00,0.0,14.25,1.2,11.33,0.0
2023-01-28 01:00:00,0.0,14.1,0.86,11.31,0.0
2023-01-28 02:00:00,0.0,14.09,0.38,11.19,0.0
2023-01-28 03:00:00,0.0,14.14,0.62,11.06,0.0
2023-01-28 04:00:00,0.0,13.93,0.64,11.0,0.0
2023-01-28 05:00:00,1.78,13.86,0.92,11.0,0.0
2023-01-28 06:00:00,125.44,14.73,1.11,10.93,0.642
2023-01-28 07:00:00,312.33,16.13,1.77,10.8,3.949
2023-01-28 08:00:00,472.71,18.73,3.04,10.8,8.97225
2023-01-28 09:00:00,421.43,21.07,4.82,10.93,13.728
2023-01-28 10:00:00,250.22,22.3,6.02,11.17,16.75125
2023-01-28 11:00:00,306.71,22.38,6.76,11.46,17.68525
2023-01-28 12:00:00,339.23,22.04,6.9,11.71,17.383499999999998
2023-01-28 13:00:00,85.1,21.61,6.69,11.88,10.81575
2023-01-28 14:00:00,62.24,20.69,6.54,11.98,7.945500000000001
2023-01-28 15:00:00,7.11,19.37,6.3,12.05,2.1795
2023-01-28 16:00:00,0.0,17.79,5.85,12.1,1.45925
2023-01-28 17:00:00,0.0,16.31,4.9,12.13,0.43674999999999997
2023-01-28 18:00:00,0.0,15.43,3.88,12.13,0.0
2023-01-28 19:00:00,0.0,15.19,3.05,12.01,0.0
2023-01-28 20:00:00,0.0,15.07,2.34,11.82,0.0
2023-01-28 21:00:00,0.0,14.87,1.38,11.55,0.0
2023-01-28 22:00:00,0.0,14.81,0.44,11.25,0.0
2023-01-28 23:00:00,0.0,14.75,0.61,11.18,0.0
2023-01-29 00:00:00,0.0,14.44,1.5,11.38,0.0
2023-01-29 01:00:00,0.0,14.18,1.59,11.54,0.0
2023-01-29 02:00:00,0.0,14.06,1.4,11.56,0.0
2023-01-29 03:00:00,0.0,13.95,1.16,11.56,0.0
2023-01-29 04:00:00,0.0,13.73,0.98,11.52,0.0
2023-01-29 05:00:00,0.0,13.68,0.86,11.43,0.0
2023-01-29 06:00:00,28.78,15.61,0.97,11.15,0.91875
2023-01-29 07:00:00,42.51,18.48,1.81,10.84,3.74125
2023-01-29 08:00:00,29.92,20.7,4.13,10.84,5.57925
2023-01-29 09:00:00,6.35,21.94,5.91,11.11,10.7745
2023-01-29 10:00:00,2.89,22.45,6.79,11.45,10.340250000000001
2023-01-29 11:00:00,31.98,22.05,7.23,11.7,11.6765
2023-01-29 12:00:00,63.63,21.56,7.27,11.85,16.7295
2023-01-29 13:00:00,43.18,20.97,7.15,11.9,17.57125
2023-01-29 14:00:00,196.24,19.76,7.05,11.93,16.1395
2023-01-29 15:00:00,61.97,18.32,6.54,11.97,7.28875
2023-01-29 16:00:00,49.88,17.14,5.6,11.92,2.69375
2023-01-29 17:00:00,24.61,16.16,4.48,11.88,1.14475
2023-01-29 18:00:00,0.0,15.33,3.82,11.97,0.2145
2023-01-29 19:00:00,0.0,14.89,3.61,11.99,0.0
2023-01-29 20:00:00,0.0,14.68,3.3,11.92,0.0
2023-01-29 21:00:00,0.0,14.48,2.88,11.88,0.0
2023-01-29 22:00:00,0.0,14.26,2.57,11.82,0.0
2023-01-29 23:00:00,0.0,14.07,2.32,11.75,0.0
2023-01-30 00:00:00,0.0,13.93,1.81,11.68,0.0
2023-01-30 01:00:00,0.0,13.77,1.51,11.62,0.0
2023-01-30 02:00:00,0.0,13.62,1.38,11.59,0.0
2023-01-30 03:00:00,0.0,13.46,1.35,11.55,0.0
2023-01-30 04:00:00,0.0,13.25,1.1,11.46,0.0
2023-01-30 05:00:00,2.07,13.26,0.7,11.38,0.0
2023-01-30 06:00:00,30.65,15.2,0.64,11.09,0.49974999999999997
2023-01-30 07:00:00,96.03,18.15,2.4,10.78,3.0397499999999997
2023-01-30 08:00:00,210.38,20.35,4.92,10.78,6.664
2023-01-30 09:00:00,125.48,21.12,6.6,11.11,11.3125
2023-01-30 10:00:00,184.53,21.01,7.1,11.37,8.32875
2023-01-30 11:00:00,192.98,20.85,7.45,11.53,10.845749999999999
2023-01-30 12:00:00,118.46,20.73,7.42,11.67,7.444
2023-01-30 13:00:00,108.58,20.49,7.08,11.76,3.6555
2023-01-30 14:00:00,50.17,19.88,6.74,11.8,2.71975
2023-01-30 15:00:00,1.94,18.98,6.29,11.8,2.80125
2023-01-30 16:00:00,0.0,17.83,5.56,11.79,1.89175
2023-01-30 17:00:00,0.0,16.58,4.51,11.82,0.3675
2023-01-30 18:00:00,0.0,15.6,3.46,11.93,0.031
2023-01-30 19:00:00,0.0,15.18,2.85,11.99,0.0
2023-01-30 20:00:00,0.0,14.95,2.93,12.02,0.0
2023-01-30 21:00:00,0.0,14.66,3.13,12.03,0.0
2023-01-30 22:00:00,0.0,14.47,3.09,12.0,0.0
2023-01-30 23:00:00,0.0,14.32,2.79,11.92,0.0
2023-01-31 00:00:00,0.0,14.16,2.3,11.85,0.0
2023-01-31 01:00:00,0.0,14.06,1.77,11.79,0.0
2023-01-31 02:00:00,0.0,13.98,1.5,11.78,0.0
2023-01-31 03:00:00,0.0,13.86,1.52,11.8,0.0
2023-01-31 04:00:00,0.0,13.75,1.6,11.81,0.0
2023-01-31 05:00:00,0.0,13.79,1.77,11.81,0.0
2023-01-31 06:00:00,31.52,14.78,1.81,11.71,0.25225000000000003
2023-01-31 07:00:00,63.07,16.4,1.95,11.55,1.65775
2023-01-31 08:00:00,83.06,18.63,3.11,11.46,4.57
2023-01-31 09:00:00,53.65,20.8,4.77,11.49,6.7802500000000006
2023-01-31 10:00:00,73.76,21.81,6.1,11.64,9.246
2023-01-31 11:00:00,63.66,21.81,6.73,11.83,10.535
2023-01-31 12:00:00,43.97,21.17,6.89,11.94,5.44875
2023-01-31 13:00:00,0.0,20.17,6.92,11.99,2.475
2023-01-31 14:00:00,4.95,19.04,6.72,11.97,1.07975
2023-01-31 15:00:00,0.0,17.81,6.28,11.94,1.5385
2023-01-31 16:00:00,0.0,16.67,5.64,11.93,1.48675
2023-01-31 17:00:00,11.05,15.65,5.18,11.91,0.44225
2023-01-31 18:00:00,0.0,14.93,4.69,11.88,0.01225
2023-01-31 19:00:00,0.0,14.67,3.68,11.78,0.0
2023-01-31 20:00:00,0.0,14.53,2.85,11.73,0.0
2023-01-31 21:00:00,0.0,14.4,2.66,11.73,0.0
2023-01-31 22:00:00,0.0,14.27,2.47,11.73,0.0
2023-01-31 23:00:00,0.0,14.09,1.78,11.72,0.0
2023-02-01 00:00:00,0.0,13.92,1.46,11.72,0.0
2023-02-01 01:00:00,0.0,13.79,1.39,11.7,0.0
2023-02-01 02:00:00,0.0,13.78,1.21,11.65,0.0
2023-02-01 03:00:00,0.0,13.86,0.83,11.6,0.0
2023-02-01 04:00:00,0.0,13.91,0.32,11.52,0.0
2023-02-01 05:00:00,1.43,14.07,0.51,11.42,0.0
2023-02-01 06:00:00,27.77,15.33,0.57,11.21,0.6235
2023-02-01 07:00:00,208.22,17.26,2.15,11.0,4.973
2023-02-01 08:00:00,378.65,19.54,3.97,10.86,10.2265
2023-02-01 09:00:00,264.76,21.02,5.4,10.82,10.603
2023-02-01 10:00:00,292.88,21.63,6.12,10.9,16.10425
2023-02-01 11:00:00,306.54,21.7,6.58,11.08,17.323
2023-02-01 12:00:00,257.26,21.56,6.64,11.3,9.609
2023-02-01 13:00:00,238.35,21.0,6.63,11.5,13.244
2023-02-01 14:00:00,138.39,19.96,6.39,11.68,9.2505
2023-02-01 15:00:00,116.72,18.74,5.94,11.77,4.71525
2023-02-01 16:00:00,66.99,17.5,5.29,11.83,1.457
2023-02-01 17:00:00,22.03,16.27,4.27,11.86,1.53
2023-02-01 18:00:00,0.0,15.34,3.26,11.96,0.0615
2023-02-01 19:00:00,0.0,14.99,2.51,11.98,0.0
2023-02-01 20:00:00,0.0,14.8,2.19,11.98,0.0
2023-02-01 21:00:00,0.0,14.59,2.05,11.99,0.0
2023-02-01 22:00:00,0.0,14.43,1.84,11.97,0.0
2023-02-01 23:00:00,0.0,14.3,1.69,11.93,0.0
2023-02-02 00:00:00,0.0,14.16,1.62,11.89,0.0
2023-02-02 01:00:00,0.0,14.04,1.68,11.85,0.0
2023-02-02 02:00:00,0.0,13.98,1.81,11.81,0.0
2023-02-02 03:00:00,0.0,13.79,1.57,11.79,0.0
2023-02-02 04:00:00,0.0,13.58,1.36,11.72,0.0
2023-02-02 05:00:00,2.08,13.59,0.7,11.57,0.0
2023-02-02 06:00:00,58.71,15.79,0.67,11.41,0.47525
2023-02-02 07:00:00,213.77,18.26,2.89,11.4,3.867
2023-02-02 08:00:00,322.35,20.23,4.58,11.42,8.55575
2023-02-02 09:00:00,197.46,21.61,5.67,11.57,11.92225
2023-02-02 10:00:00,183.32,22.5,6.54,11.75,10.3205
2023-02-02 11:00:00,284.86,22.94,7.26,11.88,8.0475
2023-02-02 12:00:00,306.82,22.58,7.75,12.0,4.3165
2023-02-02 13:00:00,70.32,21.51,7.67,12.1,8.3325
2023-02-02 14:00:00,114.98,20.41,7.29,12.16,9.13675
2023-02-02 15:00:00,145.71,19.21,6.87,12.13,12.276
2023-02-02 16:00:00,130.29,17.93,6.21,12.05,3.26525
2023-02-02 17:00:00,51.67,16.5,5.22,11.98,0.4965
2023-02-02 18:00:00,4.47,15.35,4.05,11.99,0.042
2023-02-02 19:00:00,0.0,14.92,3.01,11.94,0.0
2023-02-02 20:00:00,0.0,14.74,2.0,11.87,0.0
2023-02-02 21:00:00,0.0,14.62,0.95,11.78,0.0
2023-02-02 22:00:00,0.0,14.63,0.25,11.65,0.0
2023-02-02 23:00:00,0.0,14.69,0.68,11.41,0.0
2023-02-03 00:00:00,0.0,14.61,0.92,11.21,0.0
2023-02-03 01:00:00,0.0,14.41,1.03,11.09,0.0
2023-02-03 02:00:00,0.0,14.29,1.11,11.0,0.0
2023-02-03 03:00:00,0.0,14.21,0.95,11.03,0.0
2023-02-03 04:00:00,0.0,14.02,0.72,10.96,0.0
2023-02-03 05:00:00,1.68,14.01,0.66,10.84,0.0
2023-02-03 06:00:00,70.62,15.78,1.07,10.67,0.49624999999999997
2023-02-03 07:00:00,267.64,18.22,2.37,10.77,3.5885
2023-02-03 08:00:00,326.43,20.2,4.24,10.98,8.5765
2023-02-03 09:00:00,270.33,21.39,5.59,11.26,13.645
2023-02-03 10:00:00,321.92,21.91,6.31,11.59,11.39125
2023-02-03 11:00:00,324.01,21.77,6.65,11.84,9.382
2023-02-03 12:00:00,309.3,21.68,6.73,12.02,8.9145
2023-02-03 13:00:00,283.67,21.14,6.7,12.1,7.950749999999999
2023-02-03 14:00:00,149.62,20.27,6.59,12.14,8.30075
2023-02-03 15:00:00,54.14,19.05,6.22,12.18,2.40775
2023-02-03 16:00:00,16.29,17.78,5.56,12.16,1.176
2023-02-03 17:00:00,28.83,16.49,4.69,12.14,0.31725000000000003
2023-02-03 18:00:00,0.0,15.49,3.72,12.17,0.078
2023-02-03 19:00:00,0.0,15.16,2.7,12.12,0.0
2023-02-03 20:00:00,0.0,15.05,1.85,11.99,0.0
2023-02-03 21:00:00,0.0,14.96,1.48,11.78,0.0
2023-02-03 22:00:00,0.0,14.85,1.46,11.57,0.0
2023-02-03 23:00:00,0.0,14.65,1.51,11.51,0.0
2023-02-04 00:00:00,0.0,14.46,1.36,11.55,0.0
2023-02-04 01:00:00,0.0,14.28,1.11,11.61,0.0
2023-02-04 02:00:00,0.0,14.13,0.95,11.68,0.0
2023-02-04 03:00:00,0.0,14.07,0.81,11.71,0.0
2023-02-04 04:00:00,0.0,14.04,0.66,11.72,0.0
2023-02-04 05:00:00,2.61,14.1,0.55,11.72,0.0
2023-02-04 06:00:00,25.63,15.32,0.44,11.5,0.36775
2023-02-04 07:00:00,92.31,17.49,1.51,11.34,2.0645
2023-02-04 08:00:00,95.18,19.5,3.18,11.32,6.528
2023-02-04 09:00:00,176.58,21.26,4.64,11.36,10.030000000000001
