datetime,DNI,Temperatura,Viento,Humedad,TACNA_SOLAR
2023-04-12 21:00:00,0.0,20.14,3.77,13.79,0.0
2023-04-12 22:00:00,0.0,19.94,3.63,13.86,0.0
2023-04-12 23:00:00,0.0,19.79,3.75,13.93,0.0
2023-04-13 00:00:00,0.0,19.68,3.99,13.94,0.0
2023-04-13 01:00:00,0.0,19.58,4.03,13.91,0.0
2023-04-13 02:00:00,0.0,19.51,3.88,13.96,0.0
2023-04-13 03:00:00,0.0,19.42,3.59,13.98,0.0
2023-04-13 04:00:00,0.0,19.29,2.99,13.95,0.0
2023-04-13 05:00:00,0.0,19.1,2.38,13.9,0.17713
2023-04-13 06:00:00,268.8,19.95,3.35,13.75,8.825722500000001
2023-04-13 07:00:00,617.35,21.57,4.33,13.19,16.37027
2023-04-13 08:00:00,887.69,23.17,5.16,12.93,17.697615
2023-04-13 09:00:00,900.05,24.3,5.43,12.89,17.81071
2023-04-13 10:00:00,882.91,25.26,5.47,12.85,17.735685
2023-04-13 11:00:00,958.85,25.99,5.45,12.79,17.7665025
2023-04-13 12:00:00,909.75,26.4,5.55,12.72,17.4200875
2023-04-13 13:00:00,923.9,26.36,5.89,12.71,18.2871225
2023-04-13 14:00:00,947.13,25.76,6.07,12.78,18.1033325
2023-04-13 15:00:00,693.09,24.77,6.01,12.88,16.2111575
2023-04-13 16:00:00,606.85,23.33,5.64,13.04,6.788055
2023-04-13 17:00:00,108.5,21.82,4.75,13.27,0.0274175
2023-04-13 18:00:00,0.0,21.15,3.6,13.49,0.0
2023-04-13 19:00:00,0.0,21.02,3.27,13.59,0.0
2023-04-13 20:00:00,0.0,20.66,4.01,13.78,0.0
2023-04-13 21:00:00,0.0,20.27,4.46,14.01,0.0
2023-04-13 22:00:00,0.0,20.14,4.6,14.11,0.0
2023-04-13 23:00:00,0.0,20.06,4.55,14.18,0.0
2023-04-14 00:00:00,0.0,20.0,4.27,14.27,0.0
2023-04-14 01:00:00,0.0,19.95,3.94,14.31,0.0
2023-04-14 02:00:00,0.0,19.91,3.56,14.36,0.0
2023-04-14 03:00:00,0.0,19.84,3.02,14.39,0.0
2023-04-14 04:00:00,0.0,19.69,2.55,14.4,0.0
2023-04-14 05:00:00,0.0,19.54,2.55,14.39,0.1573125
2023-04-14 06:00:00,281.75,20.24,3.76,14.3,8.745615
2023-04-14 07:00:00,525.63,21.48,4.68,13.85,16.52421
2023-04-14 08:00:00,837.94,22.72,5.35,13.55,17.747065
2023-04-14 09:00:00,831.82,23.97,5.61,13.36,17.363735
2023-04-14 10:00:00,889.36,24.87,5.51,13.19,17.3487825
2023-04-14 11:00:00,936.44,25.43,5.23,13.07,17.8199725
2023-04-14 12:00:00,884.76,25.94,5.31,12.93,17.397545
2023-04-14 13:00:00,922.71,25.89,5.77,12.89,18.2678425
2023-04-14 14:00:00,907.62,25.25,6.31,12.93,18.0031025
2023-04-14 15:00:00,592.48,24.03,6.57,13.07,15.801612500000001
2023-04-14 16:00:00,482.53,22.36,6.21,13.3,5.92115
2023-04-14 17:00:00,73.77,20.98,5.22,13.51,0.0421875
2023-04-14 18:00:00,0.0,20.52,4.14,13.64,0.0
2023-04-14 19:00:00,0.0,20.44,3.89,13.69,0.0
2023-04-14 20:00:00,0.0,20.19,4.37,13.81,0.0
2023-04-14 21:00:00,0.0,20.05,4.6,13.91,0.0
2023-04-14 22:00:00,0.0,19.97,4.82,13.97,0.0
2023-04-14 23:00:00,0.0,19.88,5.14,14.02,0.0
2023-04-15 00:00:00,0.0,19.77,5.49,14.04,0.0
2023-04-15 01:00:00,0.0,19.67,5.59,14.01,0.0
2023-04-15 02:00:00,0.0,19.59,5.65,13.98,0.0
2023-04-15 03:00:00,0.0,19.51,5.66,13.91,0.0
2023-04-15 04:00:00,0.0,19.43,5.5,13.85,0.0
2023-04-15 05:00:00,0.0,19.38,5.12,13.8,0.0
2023-04-15 06:00:00,154.51,19.73,5.12,13.63,1.33984
2023-04-15 07:00:00,453.96,20.59,5.42,13.29,2.7124975
2023-04-15 08:00:00,555.88,21.69,5.79,13.07,9.239215
2023-04-15 09:00:00,646.95,22.96,5.53,12.92,17.734225
2023-04-15 10:00:00,734.67,24.21,4.95,12.8,16.8897975
2023-04-15 11:00:00,708.9,25.31,4.62,12.66,15.0529825
2023-04-15 12:00:00,792.55,26.14,4.72,12.52,16.71732
2023-04-15 13:00:00,811.54,26.63,5.12,12.33,18.3350325
2023-04-15 14:00:00,734.81,26.41,5.6,12.24,17.37398
2023-04-15 15:00:00,611.34,25.51,5.89,12.25,8.867682499999999
2023-04-15 16:00:00,446.06,23.77,5.99,12.38,0.5889425
2023-04-15 17:00:00,48.65,21.8,5.51,12.63,0.0
2023-04-15 18:00:00,0.0,20.8,4.62,12.9,0.0
2023-04-15 19:00:00,0.0,20.48,4.09,13.02,0.0
2023-04-15 20:00:00,0.0,20.19,4.13,13.1,0.0
2023-04-15 21:00:00,0.0,19.92,3.88,13.15,0.0
2023-04-15 22:00:00,0.0,19.69,3.65,13.19,0.0
2023-04-15 23:00:00,0.0,19.51,3.82,13.2,0.0
2023-04-16 00:00:00,0.0,19.35,4.14,13.2,0.0
2023-04-16 01:00:00,0.0,19.24,4.16,13.21,0.0
2023-04-16 02:00:00,0.0,19.15,3.93,13.23,0.0
2023-04-16 03:00:00,0.0,19.08,3.73,13.27,0.0
2023-04-16 04:00:00,0.0,19.03,3.48,13.27,0.0
2023-04-16 05:00:00,0.0,18.97,3.37,13.26,0.0
2023-04-16 06:00:00,255.68,19.27,3.76,13.17,0.28906750000000003
2023-04-16 07:00:00,495.52,20.18,4.11,12.86,1.3754275
2023-04-16 08:00:00,540.61,21.32,4.41,12.65,3.4000325
2023-04-16 09:00:00,555.57,22.75,4.52,12.51,5.121015
2023-04-16 10:00:00,603.32,24.06,4.81,12.36,5.0088975
2023-04-16 11:00:00,512.88,24.96,5.13,12.24,6.814705
2023-04-16 12:00:00,753.19,25.37,5.35,12.17,9.505537499999999
2023-04-16 13:00:00,710.96,25.55,5.52,11.98,15.52592
2023-04-16 14:00:00,741.08,25.09,5.84,11.87,17.195567500000003
2023-04-16 15:00:00,623.7,24.18,6.05,11.85,15.67634
2023-04-16 16:00:00,473.23,22.64,6.16,11.99,6.0096875
2023-04-16 17:00:00,39.18,20.75,5.82,12.28,0.0
2023-04-16 18:00:00,0.0,19.75,5.15,12.56,0.0
2023-04-16 19:00:00,0.0,19.51,4.83,12.7,0.0
2023-04-16 20:00:00,0.0,19.27,5.15,12.77,0.0
2023-04-16 21:00:00,0.0,18.98,5.24,12.77,0.0
2023-04-16 22:00:00,0.0,18.79,4.93,12.76,0.0
2023-04-16 23:00:00,0.0,18.64,4.62,12.74,0.0
2023-04-17 00:00:00,0.0,18.53,4.5,12.72,0.0
2023-04-17 01:00:00,0.0,18.42,4.38,12.72,0.0
2023-04-17 02:00:00,0.0,18.37,4.22,12.71,0.0
2023-04-17 03:00:00,0.0,18.3,4.11,12.72,0.0
2023-04-17 04:00:00,0.0,18.25,4.29,12.75,0.0
2023-04-17 05:00:00,0.0,18.24,4.76,12.77,0.0
2023-04-17 06:00:00,187.09,18.59,5.45,12.69,0.30081250000000004
2023-04-17 07:00:00,437.77,19.43,5.7,12.45,1.46378
2023-04-17 08:00:00,551.22,20.4,5.43,12.24,4.437265
2023-04-17 09:00:00,673.8,21.95,4.93,12.06,5.4064725
2023-04-17 10:00:00,607.72,22.97,4.75,11.93,7.1837275
2023-04-17 11:00:00,687.9,23.79,4.9,11.84,12.00176
2023-04-17 12:00:00,738.61,24.49,5.15,11.76,16.1225225
2023-04-17 13:00:00,822.17,24.82,5.64,11.64,17.64668
2023-04-17 14:00:00,676.31,24.4,6.27,11.61,12.66677
2023-04-17 15:00:00,601.74,23.11,6.65,11.74,14.217155
2023-04-17 16:00:00,253.47,21.39,6.46,11.96,2.4904275
2023-04-17 17:00:00,29.17,19.94,5.9,12.18,0.0
2023-04-17 18:00:00,0.0,19.37,5.26,12.31,0.0
2023-04-17 19:00:00,0.0,19.17,5.26,12.32,0.0
2023-04-17 20:00:00,0.0,18.88,5.45,12.37,0.0
2023-04-17 21:00:00,0.0,18.69,5.03,12.39,0.0
2023-04-17 22:00:00,0.0,18.55,4.54,12.41,0.0
2023-04-17 23:00:00,0.0,18.44,4.27,12.45,0.0
2023-04-18 00:00:00,0.0,18.33,3.97,12.48,0.0
2023-04-18 01:00:00,0.0,18.2,3.6,12.5,0.0
2023-04-18 02:00:00,0.0,18.1,3.29,12.53,0.0
2023-04-18 03:00:00,0.0,18.0,3.17,12.56,0.0
2023-04-18 04:00:00,0.0,17.89,3.25,12.58,0.0
2023-04-18 05:00:00,0.0,17.8,3.68,12.56,0.0
2023-04-18 06:00:00,267.03,18.24,4.73,12.46,0.5330375
2023-04-18 07:00:00,531.02,19.41,5.32,12.08,3.9396425
2023-04-18 08:00:00,728.31,20.67,5.91,11.74,12.587955000000001
2023-04-18 09:00:00,927.16,21.72,6.2,11.58,15.5727075
2023-04-18 10:00:00,896.57,22.48,6.14,11.54,16.0898925
2023-04-18 11:00:00,952.62,23.08,5.76,11.47,17.533585000000002
2023-04-18 12:00:00,918.34,23.75,5.57,11.32,17.46142
2023-04-18 13:00:00,788.75,24.1,5.83,11.18,18.4650725
2023-04-18 14:00:00,807.16,23.82,6.31,11.19,10.9887
2023-04-18 15:00:00,692.45,22.84,6.53,11.35,12.28211
2023-04-18 16:00:00,510.98,21.35,6.12,11.57,4.65705
2023-04-18 17:00:00,94.97,19.86,5.11,11.82,0.0
2023-04-18 18:00:00,0.0,19.23,3.94,12.03,0.0
2023-04-18 19:00:00,0.0,19.01,3.58,12.1,0.0
2023-04-18 20:00:00,0.0,18.67,4.11,12.22,0.0
2023-04-18 21:00:00,0.0,18.38,4.32,12.33,0.0
2023-04-18 22:00:00,0.0,18.21,4.6,12.41,0.0
2023-04-18 23:00:00,0.0,18.09,4.79,12.43,0.0
2023-04-19 00:00:00,0.0,17.96,4.75,12.41,0.0
2023-04-19 01:00:00,0.0,17.85,4.52,12.4,0.0
2023-04-19 02:00:00,0.0,17.73,4.24,12.42,0.0
2023-04-19 03:00:00,0.0,17.68,4.06,12.42,0.0
2023-04-19 04:00:00,0.0,17.61,3.78,12.38,0.0
2023-04-19 05:00:00,0.0,17.63,3.81,12.4,0.1295375
2023-04-19 06:00:00,395.52,18.08,4.37,12.35,8.533850000000001
2023-04-19 07:00:00,734.16,19.06,4.78,12.12,16.369097500000002
2023-04-19 08:00:00,915.96,20.49,5.58,11.93,17.572315
2023-04-19 09:00:00,938.77,21.78,6.07,11.84,17.833302500000002
2023-04-19 10:00:00,1014.63,22.83,5.7,11.75,17.66836
2023-04-19 11:00:00,959.24,23.78,5.14,11.64,17.6939725
2023-04-19 12:00:00,866.47,24.44,4.78,11.54,17.4139725
2023-04-19 13:00:00,927.86,24.88,4.82,11.42,18.12159
2023-04-19 14:00:00,853.64,24.84,4.81,11.29,18.000225
2023-04-19 15:00:00,781.55,24.3,4.66,11.19,16.10317
2023-04-19 16:00:00,532.32,23.12,4.66,11.27,5.80546
2023-04-19 17:00:00,74.74,21.1,4.75,11.66,0.0
2023-04-19 18:00:00,0.0,19.71,4.22,12.13,0.0
2023-04-19 19:00:00,0.0,19.14,4.07,12.42,0.0
2023-04-19 20:00:00,0.0,18.78,4.65,12.61,0.0
2023-04-19 21:00:00,0.0,18.64,4.85,12.66,0.0
2023-04-19 22:00:00,0.0,18.5,4.65,12.7,0.0
2023-04-19 23:00:00,0.0,18.38,4.33,12.74,0.0
2023-04-20 00:00:00,0.0,18.26,4.21,12.76,0.0
2023-04-20 01:00:00,0.0,18.13,4.26,12.77,0.0
2023-04-20 02:00:00,0.0,18.03,4.3,12.82,0.0
2023-04-20 03:00:00,0.0,18.04,4.49,12.92,0.0
2023-04-20 04:00:00,0.0,18.07,4.68,13.02,0.0
2023-04-20 05:00:00,0.0,18.09,4.72,13.06,0.1117
2023-04-20 06:00:00,243.77,18.46,5.04,12.91,8.517285000000001
2023-04-20 07:00:00,602.89,19.35,5.6,12.54,16.36461
2023-04-20 08:00:00,854.08,20.35,6.13,12.32,17.559975
2023-04-20 09:00:00,877.4,21.48,5.98,12.17,17.657094999999998
2023-04-20 10:00:00,832.16,22.86,5.3,12.03,17.4051225
2023-04-20 11:00:00,712.83,23.83,4.64,11.93,17.642377500000002
2023-04-20 12:00:00,691.59,24.67,4.43,11.82,17.276705
2023-04-20 13:00:00,597.77,25.13,4.81,11.72,18.22164
2023-04-20 14:00:00,591.21,24.96,5.14,11.66,17.535245
2023-04-20 15:00:00,425.57,24.17,5.09,11.66,13.345575
2023-04-20 16:00:00,388.58,22.84,4.56,11.73,2.2152175
2023-04-20 17:00:00,39.27,21.2,3.77,11.86,0.0
2023-04-20 18:00:00,0.0,20.21,2.71,12.02,0.0
2023-04-20 19:00:00,0.0,19.84,2.01,12.14,0.0
2023-04-20 20:00:00,0.0,19.53,2.14,12.29,0.0
2023-04-20 21:00:00,0.0,19.13,2.48,12.46,0.0
2023-04-20 22:00:00,0.0,18.75,2.71,12.62,0.0
2023-04-20 23:00:00,0.0,18.54,2.84,12.72,0.0
2023-04-21 00:00:00,0.0,18.47,2.77,12.72,0.0
2023-04-21 01:00:00,0.0,18.33,2.54,12.72,0.0
2023-04-21 02:00:00,0.0,18.21,2.77,12.74,0.0
2023-04-21 03:00:00,0.0,18.07,3.24,12.7,0.0
2023-04-21 04:00:00,0.0,17.93,3.49,12.66,0.0
2023-04-21 05:00:00,0.0,17.85,3.67,12.65,0.197445
2023-04-21 06:00:00,288.75,18.25,4.23,12.54,7.993895
2023-04-21 07:00:00,709.97,19.4,4.29,12.17,15.881875
2023-04-21 08:00:00,872.5,21.03,4.27,11.87,17.308085
2023-04-21 09:00:00,893.94,22.41,4.28,11.68,17.441145
2023-04-21 10:00:00,971.52,23.55,4.31,11.54,17.20878
2023-04-21 11:00:00,931.77,24.33,4.47,11.38,17.2402625
2023-04-21 12:00:00,926.62,24.86,4.72,11.21,16.9280775
2023-04-21 13:00:00,905.81,25.16,4.92,11.03,17.70523
2023-04-21 14:00:00,898.7,25.06,5.16,10.91,17.5428475
2023-04-21 15:00:00,692.92,24.34,5.17,10.92,15.3900775
2023-04-21 16:00:00,501.53,22.93,5.03,11.14,5.3740975
2023-04-21 17:00:00,49.16,20.94,4.57,11.54,0.0
2023-04-21 18:00:00,0.0,19.71,3.55,12.01,0.0
2023-04-21 19:00:00,0.0,19.27,3.07,12.31,0.0
2023-04-21 20:00:00,0.0,18.98,3.5,12.55,0.0
2023-04-21 21:00:00,0.0,18.79,3.56,12.68,0.0
2023-04-21 22:00:00,0.0,18.68,3.58,12.76,0.0
2023-04-21 23:00:00,0.0,18.61,3.67,12.8,0.0
2023-04-22 00:00:00,0.0,18.5,3.6,12.83,0.0
2023-04-22 01:00:00,0.0,18.42,3.4,12.85,0.0
2023-04-22 02:00:00,0.0,18.32,3.12,12.85,0.0
2023-04-22 03:00:00,0.0,18.25,2.96,12.86,0.0
2023-04-22 04:00:00,0.0,18.16,2.82,12.85,0.0
2023-04-22 05:00:00,0.0,18.1,2.84,12.84,0.093705
2023-04-22 06:00:00,266.97,18.5,3.62,12.73,7.809325
2023-04-22 07:00:00,604.7,19.53,4.23,12.34,15.6136775
2023-04-22 08:00:00,837.12,21.06,4.65,12.01,16.6071825
2023-04-22 09:00:00,927.82,22.08,4.99,11.85,17.3887325
2023-04-22 10:00:00,983.41,23.19,5.08,11.73,16.9539725
2023-04-22 11:00:00,901.63,24.22,5.03,11.51,17.0016325
2023-04-22 12:00:00,924.8,24.94,4.91,11.25,16.84007
2023-04-22 13:00:00,875.26,25.55,4.58,10.93,17.523005
2023-04-22 14:00:00,888.81,25.81,4.34,10.66,17.343805
2023-04-22 15:00:00,737.04,25.6,4.38,10.47,15.22809
2023-04-22 16:00:00,543.76,24.54,4.56,10.47,5.2273175
2023-04-22 17:00:00,44.98,22.37,4.35,10.95,0.0
2023-04-22 18:00:00,0.0,20.7,3.73,11.61,0.0
2023-04-22 19:00:00,0.0,19.87,3.27,12.1,0.0
2023-04-22 20:00:00,0.0,19.15,3.43,12.56,0.0
2023-04-22 21:00:00,0.0,18.87,3.37,12.88,0.0
2023-04-22 22:00:00,0.0,18.83,3.31,12.98,0.0
2023-04-22 23:00:00,0.0,18.75,3.51,13.04,0.0
2023-04-23 00:00:00,0.0,18.66,3.75,13.11,0.0
2023-04-23 01:00:00,0.0,18.59,3.75,13.19,0.0
2023-04-23 02:00:00,0.0,18.56,3.84,13.26,0.0
2023-04-23 03:00:00,0.0,18.53,4.14,13.3,0.0
2023-04-23 04:00:00,0.0,18.47,4.49,13.3,0.0
2023-04-23 05:00:00,0.0,18.41,4.9,13.25,0.07267
2023-04-23 06:00:00,320.86,18.7,5.51,13.02,7.8309275
2023-04-23 07:00:00,599.89,19.72,5.77,12.55,15.759194999999998
2023-04-23 08:00:00,870.06,21.17,5.68,12.23,16.975655
2023-04-23 09:00:00,921.05,22.52,5.48,12.0,17.200580000000002
2023-04-23 10:00:00,982.95,23.74,5.1,11.78,17.210327500000002
2023-04-23 11:00:00,912.75,24.75,4.9,11.53,17.336347500000002
2023-04-23 12:00:00,934.07,25.41,5.11,11.27,16.8361925
2023-04-23 13:00:00,855.51,25.46,5.56,11.14,17.3642025
2023-04-23 14:00:00,838.86,24.95,5.84,11.15,17.021125
2023-04-23 15:00:00,755.91,23.9,5.93,11.32,15.058095
2023-04-23 16:00:00,489.99,22.31,5.67,11.68,5.1519275
2023-04-23 17:00:00,84.82,20.42,5.03,12.19,0.0
2023-04-23 18:00:00,0.0,19.43,3.96,12.64,0.0
2023-04-23 19:00:00,0.0,19.29,3.62,12.87,0.0
2023-04-23 20:00:00,0.0,19.14,4.12,13.05,0.0
2023-04-23 21:00:00,0.0,19.04,4.19,13.17,0.0
2023-04-23 22:00:00,0.0,18.93,4.23,13.25,0.0
2023-04-23 23:00:00,0.0,18.83,4.39,13.31,0.0
2023-04-24 00:00:00,0.0,18.74,4.4,13.31,0.0
2023-04-24 01:00:00,0.0,18.65,4.2,13.29,0.0
2023-04-24 02:00:00,0.0,18.56,3.95,13.27,0.0
2023-04-24 03:00:00,0.0,18.47,3.87,13.25,0.0
2023-04-24 04:00:00,0.0,18.41,3.91,13.24,0.0
2023-04-24 05:00:00,0.0,18.36,3.87,13.23,0.085625
2023-04-24 06:00:00,360.95,18.77,4.2,13.14,8.2202475
2023-04-24 07:00:00,629.69,19.82,4.41,12.8,15.6993325
2023-04-24 08:00:00,905.87,21.32,4.74,12.56,17.0481875
2023-04-24 09:00:00,935.81,22.67,4.97,12.42,17.337
2023-04-24 10:00:00,997.73,23.73,5.18,12.35,17.2568375
2023-04-24 11:00:00,915.33,24.46,5.18,12.28,17.21899
2023-04-24 12:00:00,938.54,24.97,5.37,12.19,17.258815
2023-04-24 13:00:00,916.59,25.05,5.85,12.11,17.489545
2023-04-24 14:00:00,883.23,24.46,6.37,12.14,17.2713575
2023-04-24 15:00:00,687.62,23.2,6.6,12.26,15.435035
2023-04-24 16:00:00,538.13,21.54,6.23,12.41,5.3548625
2023-04-24 17:00:00,26.3,19.98,5.3,12.59,0.0
2023-04-24 18:00:00,0.0,19.47,4.06,12.68,0.0
2023-04-24 19:00:00,0.0,19.29,3.7,12.69,0.0
2023-04-24 20:00:00,0.0,18.93,3.92,12.78,0.0
2023-04-24 21:00:00,0.0,18.69,3.89,12.82,0.0
2023-04-24 22:00:00,0.0,18.51,4.0,12.86,0.0
2023-04-24 23:00:00,0.0,18.38,4.23,12.9,0.0
2023-04-25 00:00:00,0.0,18.27,4.27,12.88,0.0
2023-04-25 01:00:00,0.0,18.17,4.17,12.9,0.0
2023-04-25 02:00:00,0.0,18.07,4.15,12.91,0.0
2023-04-25 03:00:00,0.0,17.98,4.2,12.89,0.0
2023-04-25 04:00:00,0.0,17.95,4.44,12.92,0.0
2023-04-25 05:00:00,0.0,17.94,4.64,12.95,0.0992875
2023-04-25 06:00:00,283.87,18.37,5.08,12.88,8.69839
2023-04-25 07:00:00,662.82,19.39,5.09,12.48,16.2395575
2023-04-25 08:00:00,830.21,20.84,5.37,12.22,17.3410175
2023-04-25 09:00:00,933.42,22.06,5.71,12.06,17.3400275
2023-04-25 10:00:00,1005.76,22.94,5.75,11.99,17.1505025
2023-04-25 11:00:00,931.73,23.6,5.53,11.95,17.1632775
2023-04-25 12:00:00,962.12,23.85,5.46,11.98,17.3239075
2023-04-25 13:00:00,945.08,23.83,5.42,12.04,17.634775
2023-04-25 14:00:00,964.11,23.6,5.2,12.06,17.432029999999997
2023-04-25 15:00:00,819.96,23.17,4.76,12.02,15.59162
2023-04-25 16:00:00,519.67,22.36,4.2,11.96,4.9698475
2023-04-25 17:00:00,114.74,20.78,3.73,12.15,0.0
2023-04-25 18:00:00,0.0,19.6,2.92,12.46,0.0
2023-04-25 19:00:00,0.0,19.02,2.82,12.66,0.0
2023-04-25 20:00:00,0.0,18.69,3.75,12.83,0.0
2023-04-25 21:00:00,0.0,18.57,3.75,12.8,0.0
2023-04-25 22:00:00,0.0,18.45,3.75,12.8,0.0
2023-04-25 23:00:00,0.0,18.35,4.11,12.85,0.0
2023-04-26 00:00:00,0.0,18.28,4.46,12.87,0.0
2023-04-26 01:00:00,0.0,18.21,4.65,12.91,0.0
2023-04-26 02:00:00,0.0,18.16,4.71,12.98,0.0
2023-04-26 03:00:00,0.0,18.13,4.71,13.03,0.0
2023-04-26 04:00:00,0.0,18.12,4.62,13.06,0.0
2023-04-26 05:00:00,0.0,18.1,4.65,13.07,0.0
2023-04-26 06:00:00,355.39,18.48,5.01,12.99,0.33535750000000003
2023-04-26 07:00:00,581.49,19.44,5.08,12.67,1.7089625
2023-04-26 08:00:00,713.5,20.81,5.42,12.44,5.838995
2023-04-26 09:00:00,765.46,21.95,5.69,12.3,14.926467500000001
2023-04-26 10:00:00,868.06,22.84,5.6,12.22,17.3718475
2023-04-26 11:00:00,878.16,23.37,5.29,12.16,17.2220375
2023-04-26 12:00:00,886.11,23.75,4.87,12.09,17.2449125
2023-04-26 13:00:00,960.99,24.03,4.58,12.0,17.395205
2023-04-26 14:00:00,872.47,24.04,4.42,11.87,17.068145
2023-04-26 15:00:00,791.66,23.7,4.15,11.76,7.7610575
2023-04-26 16:00:00,516.26,22.84,3.78,11.72,0.5836125
2023-04-26 17:00:00,110.55,21.2,3.06,11.86,0.0
2023-04-26 18:00:00,0.0,19.94,2.08,12.1,0.0
2023-04-26 19:00:00,0.0,19.28,1.8,12.24,0.0
2023-04-26 20:00:00,0.0,18.67,1.85,12.43,0.0
2023-04-26 21:00:00,0.0,18.32,2.15,12.6,0.0
2023-04-26 22:00:00,0.0,18.31,2.5,12.6,0.0
2023-04-26 23:00:00,0.0,18.25,2.8,12.58,0.0
2023-04-27 00:00:00,0.0,18.14,2.94,12.55,0.0
2023-04-27 01:00:00,0.0,18.01,3.06,12.54,0.0
2023-04-27 02:00:00,0.0,17.91,3.24,12.54,0.0
2023-04-27 03:00:00,0.0,17.85,3.48,12.54,0.0
2023-04-27 04:00:00,0.0,17.83,3.73,12.55,0.0
2023-04-27 05:00:00,0.0,17.84,4.06,12.58,0.0722675
2023-04-27 06:00:00,306.22,18.22,4.86,12.55,8.608025
2023-04-27 07:00:00,614.85,19.24,5.58,12.36,16.17933
2023-04-27 08:00:00,834.61,20.28,6.02,12.22,17.256417499999998
2023-04-27 09:00:00,900.55,21.62,6.15,12.09,17.225862499999998
2023-04-27 10:00:00,946.09,22.58,6.09,12.0,17.108285
2023-04-27 11:00:00,898.94,23.23,5.74,11.95,16.9875525
2023-04-27 12:00:00,963.64,23.71,5.13,11.88,17.14745
2023-04-27 13:00:00,912.04,24.05,4.46,11.79,17.48196
2023-04-27 14:00:00,848.9,24.29,4.04,11.68,17.155742500000002
2023-04-27 15:00:00,686.24,24.24,3.8,11.57,14.96194
2023-04-27 16:00:00,445.46,23.45,3.77,11.58,4.8213825
2023-04-27 17:00:00,67.54,21.62,3.19,11.76,0.0
2023-04-27 18:00:00,0.0,20.28,2.21,11.97,0.0
2023-04-27 19:00:00,0.0,19.54,2.39,12.17,0.0
2023-04-27 20:00:00,0.0,18.74,3.52,12.46,0.0
2023-04-27 21:00:00,0.0,18.46,4.13,12.59,0.0
2023-04-27 22:00:00,0.0,18.4,4.92,12.61,0.0
2023-04-27 23:00:00,0.0,18.31,5.54,12.61,0.0
2023-04-28 00:00:00,0.0,18.24,5.7,12.6,0.0
2023-04-28 01:00:00,0.0,18.15,5.82,12.59,0.0
2023-04-28 02:00:00,0.0,18.06,5.9,12.51,0.0
2023-04-28 03:00:00,0.0,17.95,5.76,12.48,0.0
2023-04-28 04:00:00,0.0,17.89,5.37,12.49,0.0
2023-04-28 05:00:00,0.0,17.86,4.77,12.55,0.0100775
2023-04-28 06:00:00,229.83,18.19,4.87,12.48,1.25766
2023-04-28 07:00:00,641.56,19.06,5.25,12.2,2.8569425
2023-04-28 08:00:00,819.32,20.44,5.47,12.0,8.6035825
2023-04-28 09:00:00,899.8,21.74,5.4,11.9,17.1145575
2023-04-28 10:00:00,956.66,22.74,5.44,11.82,17.0413
2023-04-28 11:00:00,923.58,23.31,5.51,11.79,17.0464925
2023-04-28 12:00:00,935.67,23.53,5.29,11.79,17.079185
2023-04-28 13:00:00,873.82,23.46,4.82,11.8,17.1988375
2023-04-28 14:00:00,834.34,23.24,4.28,11.8,16.816715
2023-04-28 15:00:00,744.18,22.9,3.75,11.8,14.58703
2023-04-28 16:00:00,424.56,22.28,3.29,11.83,4.078255
2023-04-28 17:00:00,32.49,21.03,2.9,11.93,0.0
2023-04-28 18:00:00,0.0,19.95,2.15,12.07,0.0
2023-04-28 19:00:00,0.0,19.32,1.86,12.2,0.0
2023-04-28 20:00:00,0.0,18.72,2.01,12.38,0.0
2023-04-28 21:00:00,0.0,18.26,2.37,12.55,0.0
2023-04-28 22:00:00,0.0,18.22,2.75,12.58,0.0
2023-04-28 23:00:00,0.0,18.26,2.81,12.61,0.0
2023-04-29 00:00:00,0.0,18.2,2.62,12.63,0.0
2023-04-29 01:00:00,0.0,18.08,2.44,12.64,0.0
2023-04-29 02:00:00,0.0,17.96,2.63,12.63,0.0
2023-04-29 03:00:00,0.0,17.86,2.86,12.63,0.0
2023-04-29 04:00:00,0.0,17.8,3.17,12.65,0.0
2023-04-29 05:00:00,0.0,17.81,3.67,12.68,0.0
2023-04-29 06:00:00,247.52,18.28,4.54,12.68,1.1927125
2023-04-29 07:00:00,595.82,19.38,5.09,12.5,13.815172500000001
2023-04-29 08:00:00,716.86,20.54,5.65,12.37,16.5556925
2023-04-29 09:00:00,878.49,21.45,6.02,12.29,16.8551625
2023-04-29 10:00:00,828.4,22.39,5.93,12.23,16.9525025
2023-04-29 11:00:00,882.12,23.15,5.51,12.15,16.7523725
2023-04-29 12:00:00,920.74,23.59,4.82,12.08,16.76824
2023-04-29 13:00:00,868.97,24.06,4.22,11.98,16.925417500000002
2023-04-29 14:00:00,849.06,24.49,3.87,11.86,16.543535
2023-04-29 15:00:00,727.55,24.56,3.7,11.73,14.03545
2023-04-29 16:00:00,390.37,23.84,3.55,11.68,3.93436
2023-04-29 17:00:00,21.97,21.85,2.5,11.82,0.0
2023-04-29 18:00:00,0.0,20.76,1.63,11.99,0.0
2023-04-29 19:00:00,0.0,20.39,1.35,12.07,0.0
2023-04-29 20:00:00,0.0,19.78,1.74,12.17,0.0
2023-04-29 21:00:00,0.0,18.8,2.2,12.41,0.0
2023-04-29 22:00:00,0.0,18.02,2.38,12.75,0.0
2023-04-29 23:00:00,0.0,18.04,2.31,12.93,0.0
2023-04-30 00:00:00,0.0,18.18,2.31,12.99,0.0
